iter	Passed	Remaining
5608	40945	689051
5609	40951	689025
5610	40957	688997
5611	40964	688974
5612	40970	688947
5613	40976	688919
5614	40982	688890
5615	40988	688862
5616	40994	688836
5617	41000	688806
5618	41006	688781
5619	41012	688753
5620	41018	688726
5621	41025	688699
5622	41031	688675
5623	41037	688643
5624	41043	688615
5625	41049	688587
5626	41055	688557
5627	41061	688531
5628	41067	688505
5629	41073	688476
5630	41079	688447
5631	41085	688418
5632	41091	688389
5633	41097	688361
5634	41103	688334
5635	41109	688306
5636	41115	688277
5637	41121	688247
5638	41127	688220
5639	41134	688193
5640	41140	688165
5641	41146	688138
5642	41152	688109
5643	41158	688082
5644	41164	688054
5645	41170	688027
5646	41176	687999
5647	41182	687976
5648	41189	687952
5649	41195	687928
5650	41201	687902
5651	41207	687874
5652	41213	687847
5653	41219	687818
5654	41225	687791
5655	41231	687762
5656	41240	687779
5657	41246	687753
5658	41253	687734
5659	41259	687708
5660	41265	687678
5661	41271	687649
5662	41277	687622
5663	41322	688244
5664	41415	689664
5665	41503	690997
5666	41590	692320
5667	41604	692421
5668	41611	692398
5669	41617	692376
5670	41623	692351
5671	41630	692326
5672	41636	692299
5673	41642	692272
5674	41648	692247
5675	41654	692222
5676	41660	692194
5677	41667	692168
5678	41673	692141
5679	41679	692116
5680	41685	692089
5681	41691	692061
5682	41698	692034
5683	41704	692006
5684	41710	691977
5685	41716	691948
5686	41722	691920
5687	41728	691891
5688	41734	691864
5689	41740	691834
5690	41746	691808
5691	41752	691780
5692	41758	691754
5693	41764	691724
5694	41771	691698
5695	41777	691672
5696	41783	691645
5697	41789	691618
5698	41795	691587
5699	41801	691560
5700	41807	691534
5701	41813	691506
5702	41819	691477
5703	41826	691449
5704	41832	691420
5705	41838	691392
5706	41844	691363
5707	41850	691334
5708	41856	691312
5709	41862	691286
5710	41868	691258
5711	41875	691232
5712	41881	691202
5713	41886	691171
5714	41892	691142
5715	41898	691112
5716	41904	691083
5717	41911	691056
5718	41917	691030
5719	41923	691001
5720	41929	690974
5721	41935	690945
5722	41941	690918
5723	41947	690890
5724	41953	690863
5725	41959	690836
5726	41966	690809
5727	41972	690780
5728	41978	690751
5729	41983	690720
5730	41990	690692
5731	41996	690663
5732	42002	690634
5733	42008	690609
5734	42014	690581
5735	42020	690554
5736	42026	690526
5737	42032	690502
5738	42038	690474
5739	42045	690449
5740	42051	690419
5741	42057	690391
5742	42063	690362
5743	42069	690333
5744	42075	690303
5745	42081	690274
5746	42087	690249
5747	42093	690222
5748	42099	690194
5749	42105	690167
5750	42111	690138
5751	42117	690110
5752	42123	690081
5753	42129	690051
5754	42135	690020
5755	42141	689990
5756	42147	689961
5757	42153	689933
5758	42159	689903
5759	42165	689872
5760	42171	689841
5761	42177	689816
5762	42183	689788
5763	42189	689761
5764	42195	689732
5765	42201	689706
5766	42207	689676
5767	42213	689647
5768	42219	689618
5769	42225	689591
5770	42231	689564
5771	42238	689536
5772	42244	689507
5773	42250	689480
5774	42256	689450
5775	42261	689418
5776	42267	689390
5777	42273	689359
5778	42279	689329
5779	42285	689300
5780	42291	689273
5781	42297	689245
5782	42306	689254
5783	42312	689223
5784	42318	689195
5785	42324	689167
5786	42330	689138
5787	42336	689110
5788	42342	689081
5789	42348	689052
5790	42354	689023
5791	42360	688996
5792	42366	688968
5793	42372	688939
5794	42378	688911
5795	42384	688882
5796	42390	688854
5797	42396	688827
5798	42402	688798
5799	42408	688771
5800	42414	688740
5801	42420	688710
5802	42426	688681
5803	42432	688654
5804	42438	688630
5805	42444	688600
5806	42450	688572
5807	42456	688542
5808	42462	688514
5809	42468	688484
5810	42474	688455
5811	42480	688427
5812	42486	688399
5813	42492	688371
5814	42498	688342
5815	42504	688312
5816	42510	688285
5817	42516	688255
5818	42522	688224
5819	42528	688194
5820	42534	688167
5821	42540	688141
5822	42546	688112
5823	42552	688085
5824	42558	688060
5825	42564	688034
5826	42570	688007
5827	42576	687981
5828	42583	687955
5829	42673	689287
5830	42965	693880
5831	43053	695174
5832	43112	696004
5833	43124	696063
5834	43130	696036
5835	43136	696010
5836	43142	695984
5837	43149	695964
5838	43155	695940
5839	43162	695915
5840	43168	695891
5841	43175	695870
5842	43181	695845
5843	43187	695819
5844	43193	695794
5845	43200	695768
5846	43206	695743
5847	43212	695719
5848	43218	695691
5849	43225	695668
5850	43231	695645
5851	43238	695620
5852	43244	695593
5853	43250	695567
5854	43256	695540
5855	43262	695510
5856	43268	695484
5857	43274	695456
5858	43281	695432
5859	43287	695405
5860	43293	695377
5861	43299	695348
5862	43305	695323
5863	43312	695298
5864	43318	695269
5865	43324	695242
5866	43330	695211
5867	43336	695182
5868	43342	695153
5869	43348	695125
5870	43354	695099
5871	43360	695072
5872	43366	695045
5873	43372	695015
5874	43378	694983
5875	43384	694953
5876	43390	694927
5877	43397	694899
5878	43403	694871
5879	43411	694883
5880	43418	694859
5881	43424	694830
5882	43430	694807
5883	43436	694778
5884	43442	694753
5885	43448	694724
5886	43455	694703
5887	43461	694676
5888	43467	694651
5889	43473	694623
5890	43480	694596
5891	43486	694570
5892	43492	694540
5893	43498	694515
5894	43504	694487
5895	43510	694458
5896	43516	694432
5897	43522	694402
5898	43528	694375
5899	43534	694345
5900	43541	694318
5901	43547	694288
5902	43553	694261
5903	43559	694234
5904	43565	694205
5905	43571	694176
5906	43577	694149
5907	43583	694122
5908	43589	694092
5909	43595	694065
5910	43601	694037
5911	43608	694012
5912	43614	693984
5913	43620	693955
5914	43626	693927
5915	43632	693902
5916	43638	693876
5917	43644	693847
5918	43650	693820
5919	43657	693793
5920	43663	693766
5921	43669	693739
5922	43675	693712
5923	43681	693682
5924	43687	693654
5925	43693	693626
5926	43699	693599
5927	43705	693571
5928	43711	693544
5929	43718	693518
5930	43724	693491
5931	43730	693462
5932	43736	693433
5933	43742	693402
5934	43748	693374
5935	43754	693346
5936	43760	693318
5937	43766	693291
5938	43772	693262
5939	43778	693236
5940	43784	693210
5941	43791	693185
5942	43797	693157
5943	43803	693133
5944	43809	693105
5945	43815	693076
5946	43821	693047
5947	43827	693019
5948	43833	692994
5949	43840	692970
5950	43846	692943
5951	43852	692916
5952	43858	692892
5953	43864	692864
5954	43870	692836
5955	43876	692807
5956	43882	692779
5957	43889	692753
5958	43895	692724
5959	43901	692699
5960	43907	692670
5961	43913	692641
5962	43919	692611
5963	43925	692583
5964	43931	692557
5965	43937	692527
5966	43943	692500
5967	43949	692473
5968	43955	692447
5969	43961	692417
5970	43967	692389
5971	43973	692360
5972	43980	692334
5973	43986	692308
5974	43992	692281
5975	43998	692253
5976	44004	692226
5977	44010	692197
5978	44016	692170
5979	44022	692142
5980	44028	692114
5981	44034	692086
5982	44040	692058
5983	44046	692028
5984	44052	692001
5985	44058	691971
5986	44064	691943
5987	44070	691914
5988	44076	691887
5989	44082	691858
5990	44089	691832
5991	44095	691803
5992	44101	691777
5993	44202	693239
5994	44300	694653
5995	44388	695911
5996	44434	696509
5997	44441	696493
5998	44447	696473
5999	44454	696446
6000	44460	696419
6001	44466	696392
6002	44472	696366
6003	44478	696338
6004	44484	696311
6005	44491	696286
6006	44497	696265
6007	44503	696237
6008	44509	696208
6009	44515	696180
6010	44521	696151
6011	44527	696122
6012	44534	696098
6013	44540	696068
6014	44546	696039
6015	44552	696010
6016	44558	695983
6017	44564	695954
6018	44570	695927
6019	44576	695900
6020	44582	695872
6021	44588	695844
6022	44594	695814
6023	44600	695787
6024	44606	695757
6025	44613	695729
6026	44619	695700
6027	44625	695672
6028	44631	695643
6029	44637	695613
6030	44643	695583
6031	44649	695556
6032	44655	695526
6033	44661	695498
6034	44667	695471
6035	44673	695445
6036	44679	695418
6037	44685	695390
6038	44692	695369
6039	44698	695343
6040	44704	695316
6041	44710	695290
6042	44716	695263
6043	44723	695234
6044	44729	695206
6045	44735	695177
6046	44741	695151
6047	44747	695123
6048	44753	695094
6049	44759	695068
6050	44765	695040
6051	44771	695013
6052	44777	694985
6053	44784	694960
6054	44790	694933
6055	44796	694907
6056	44802	694879
6057	44808	694849
6058	44814	694819
6059	44820	694790
6060	44826	694763
6061	44832	694736
6062	44838	694709
6063	44844	694682
6064	44851	694657
6065	44857	694629
6066	44863	694602
6067	44869	694574
6068	44875	694546
6069	44881	694518
6070	44887	694491
6071	44893	694462
6072	44899	694431
6073	44905	694404
6074	44911	694378
6075	44917	694350
6076	44924	694323
6077	44930	694296
6078	44936	694267
6079	44942	694239
6080	44948	694209
6081	44954	694181
6082	44960	694153
6083	44966	694124
6084	44972	694096
6085	44978	694069
6086	44984	694040
6087	44990	694011
6088	44996	693984
6089	45002	693955
6090	45010	693953
6091	45016	693927
6092	45022	693899
6093	45028	693870
6094	45034	693842
6095	45040	693814
6096	45046	693789
6097	45052	693761
6098	45058	693732
6099	45064	693704
6100	45071	693677
6101	45077	693648
6102	45083	693622
6103	45089	693596
6104	45095	693569
6105	45101	693541
6106	45107	693515
6107	45113	693487
6108	45119	693458
6109	45125	693430
6110	45131	693402
6111	45138	693376
6112	45144	693349
6113	45150	693321
6114	45156	693296
6115	45162	693271
6116	45168	693246
6117	45175	693223
6118	45181	693199
6119	45187	693173
6120	45193	693142
6121	45199	693114
6122	45204	693068
6123	45210	693041
6124	45216	693014
6125	45222	692988
6126	45229	692962
6127	45235	692936
6128	45241	692908
6129	45247	692879
6130	45253	692855
6131	45259	692828
6132	45265	692799
6133	45271	692770
6134	45277	692743
6135	45284	692721
6136	45290	692695
6137	45296	692668
6138	45302	692641
6139	45308	692612
6140	45314	692585
6141	45320	692557
6142	45326	692532
6143	45332	692503
6144	45338	692475
6145	45344	692447
6146	45350	692418
6147	45356	692388
6148	45362	692362
6149	45368	692333
6150	45374	692304
6151	45380	692275
6152	45386	692248
6153	45392	692220
6154	45398	692189
6155	45404	692160
6156	45410	692132
6157	45416	692104
6158	45461	692673
6159	45554	693972
6160	45642	695191
6161	45962	699939
6162	45975	700013
6163	45981	699985
6164	45987	699956
6165	45993	699930
6166	45999	699904
6167	46005	699874
6168	46012	699846
6169	46018	699819
6170	46024	699790
6171	46030	699763
6172	46036	699734
6173	46042	699707
6174	46048	699677
6175	46054	699650
6176	46060	699620
6177	46066	699591
6178	46072	699563
6179	46078	699534
6180	46084	699505
6181	46091	699479
6182	46097	699452
6183	46103	699422
6184	46109	699402
6185	46115	699372
6186	46122	699344
6187	46128	699315
6188	46133	699284
6189	46139	699255
6190	46145	699225
6191	46154	699231
6192	46160	699202
6193	46166	699176
6194	46172	699148
6195	46178	699120
6196	46184	699092
6197	46190	699064
6198	46196	699035
6199	46203	699007
6200	46209	698979
6201	46215	698950
6202	46221	698921
6203	46227	698893
6204	46236	698912
6205	46242	698886
6206	46248	698858
6207	46254	698829
6208	46260	698802
6209	46267	698780
6210	46273	698754
6211	46279	698724
6212	46285	698697
6213	46291	698669
6214	46297	698641
6215	46304	698615
6216	46310	698587
6217	46316	698559
6218	46322	698530
6219	46328	698502
6220	46334	698474
6221	46340	698446
6222	46346	698420
6223	46353	698394
6224	46359	698366
6225	46365	698337
6226	46371	698310
6227	46377	698283
6228	46383	698255
6229	46389	698227
6230	46395	698200
6231	46402	698176
6232	46408	698149
6233	46414	698124
6234	46420	698093
6235	46426	698065
6236	46432	698038
6237	46438	698009
6238	46444	697983
6239	46450	697954
6240	46456	697926
6241	46463	697899
6242	46469	697870
6243	46475	697843
6244	46481	697817
6245	46487	697789
6246	46493	697763
6247	46499	697737
6248	46506	697712
6249	46512	697685
6250	46518	697662
6251	46524	697636
6252	46531	697608
6253	46537	697580
6254	46543	697555
6255	46549	697527
6256	46555	697498
6257	46561	697473
6258	46567	697443
6259	46573	697414
6260	46579	697385
6261	46585	697360
6262	46592	697333
6263	46598	697306
6264	46604	697281
6265	46610	697255
6266	46616	697227
6267	46622	697200
6268	46628	697172
6269	46635	697145
6270	46641	697119
6271	46647	697095
6272	46653	697065
6273	46659	697039
6274	46665	697014
6275	46672	696989
6276	46678	696961
6277	46684	696934
6278	46690	696905
6279	46696	696878
6280	46702	696851
6281	46708	696824
6282	46714	696794
6283	46720	696767
6284	46726	696739
6285	46732	696712
6286	46739	696686
6287	46745	696659
6288	46751	696630
6289	46757	696602
6290	46763	696576
6291	46769	696548
6292	46775	696523
6293	46782	696501
6294	46788	696475
6295	46794	696449
6296	46800	696422
6297	46806	696395
6298	46812	696367
6299	46819	696341
6300	46825	696318
6301	46831	696291
6302	46837	696264
6303	46843	696237
6304	46849	696208
6305	46855	696178
6306	46861	696151
6307	46867	696124
6308	46874	696097
6309	46880	696069
6310	46886	696040
6311	46892	696012
6312	46898	695986
6313	46904	695955
6314	46910	695928
6315	46916	695899
6316	46922	695869
6317	46928	695843
6318	46934	695815
6319	46940	695786
6320	46946	695760
6321	46952	695731
6322	46958	695701
6323	47060	697096
6324	47148	698280
6325	47246	699620
6326	47307	700397
6327	47313	700377
6328	47320	700356
6329	47326	700330
6330	47333	700307
6331	47339	700284
6332	47345	700259
6333	47352	700234
6334	47358	700207
6335	47364	700179
6336	47370	700154
6337	47376	700129
6338	47383	700105
6339	47389	700080
6340	47395	700051
6341	47402	700028
6342	47408	700005
6343	47414	699979
6344	47420	699951
6345	47426	699922
6346	47432	699896
6347	47439	699870
6348	47445	699843
6349	47451	699819
6350	47457	699791
6351	47463	699764
6352	47469	699735
6353	47476	699708
6354	47482	699682
6355	47488	699653
6356	47494	699622
6357	47500	699595
6358	47506	699566
6359	47512	699538
6360	47518	699512
6361	47524	699483
6362	47530	699458
6363	47537	699431
6364	47543	699404
6365	47549	699376
6366	47555	699352
6367	47563	699343
6368	47569	699315
6369	47575	699290
6370	47581	699263
6371	47587	699236
6372	47593	699209
6373	47600	699185
6374	47606	699160
6375	47612	699133
6376	47618	699105
6377	47624	699077
6378	47630	699048
6379	47636	699020
6380	47642	698993
6381	47648	698964
6382	47655	698938
6383	47661	698911
6384	47667	698882
6385	47673	698854
6386	47679	698825
6387	47685	698797
6388	47691	698769
6389	47697	698743
6390	47703	698717
6391	47709	698689
6392	47716	698663
6393	47722	698635
6394	47728	698607
6395	47734	698581
6396	47740	698553
6397	47746	698526
6398	47752	698498
6399	47758	698469
6400	47764	698443
6401	47770	698415
6402	47776	698388
6403	47783	698360
6404	47789	698334
6405	47795	698306
6406	47801	698277
6407	47807	698252
6408	47813	698225
6409	47819	698198
6410	47825	698170
6411	47831	698142
6412	47837	698115
6413	47844	698087
6414	47850	698058
6415	47856	698031
6416	47862	698004
6417	47868	697977
6418	47874	697952
6419	47880	697925
6420	47886	697898
6421	47892	697870
6422	47899	697843
6423	47905	697818
6424	47911	697790
6425	47917	697763
6426	47923	697736
6427	47929	697707
6428	47935	697683
6429	47941	697656
6430	47947	697627
6431	47953	697599
6432	47960	697572
6433	47966	697550
6434	47972	697526
6435	47979	697499
6436	47985	697474
6437	47991	697446
6438	47997	697420
6439	48003	697396
6440	48009	697369
6441	48015	697342
6442	48022	697314
6443	48028	697289
6444	48034	697261
6445	48040	697232
6446	48046	697205
6447	48052	697175
6448	48058	697148
6449	48065	697130
6450	48071	697102
6451	48077	697077
6452	48083	697054
6453	48089	697029
6454	48096	697001
6455	48102	696974
6456	48108	696947
6457	48114	696920
6458	48120	696894
6459	48126	696865
6460	48132	696837
6461	48138	696811
6462	48144	696783
6463	48150	696757
6464	48156	696730
6465	48163	696709
6466	48169	696680
6467	48175	696652
6468	48181	696625
6469	48187	696597
6470	48193	696570
6471	48202	696583
6472	48208	696559
6473	48215	696534
6474	48221	696506
6475	48227	696477
6476	48233	696451
6477	48239	696424
6478	48245	696395
6479	48251	696366
6480	48257	696340
6481	48263	696314
6482	48269	696286
6483	48275	696259
6484	48281	696231
6485	48287	696204
6486	48293	696177
6487	48365	697098
6488	48458	698324
6489	48556	699622
6490	48868	703998
6491	48882	704085
6492	48889	704060
6493	48895	704036
6494	48901	704013
6495	48908	703988
6496	48914	703966
6497	48921	703944
6498	48927	703917
6499	48933	703895
6500	48940	703870
6501	48946	703846
6502	48952	703820
6503	48959	703796
6504	48965	703773
6505	48971	703748
6506	48978	703726
6507	48984	703699
6508	48990	703672
6509	48997	703646
6510	49003	703619
6511	49009	703592
6512	49017	703596
6513	49023	703569
6514	49030	703543
6515	49036	703516
6516	49042	703488
6517	49048	703462
6518	49054	703434
6519	49060	703407
6520	49067	703380
6521	49073	703357
6522	49079	703334
6523	49086	703305
6524	49092	703279
6525	49098	703252
6526	49104	703226
6527	49110	703198
6528	49116	703170
6529	49123	703145
6530	49129	703118
6531	49135	703092
6532	49141	703067
6533	49148	703043
6534	49154	703017
6535	49160	702990
6536	49166	702964
6537	49173	702940
6538	49179	702921
6539	49186	702895
6540	49192	702866
6541	49198	702837
6542	49204	702811
6543	49210	702783
6544	49216	702758
6545	49222	702732
6546	49229	702706
6547	49235	702680
6548	49241	702655
6549	49247	702627
6550	49254	702601
6551	49260	702576
6552	49266	702550
6553	49272	702523
6554	49278	702497
6555	49285	702473
6556	49291	702449
6557	49297	702423
6558	49304	702397
6559	49310	702370
6560	49316	702343
6561	49322	702317
6562	49328	702290
6563	49334	702264
6564	49341	702238
6565	49347	702211
6566	49353	702185
6567	49359	702160
6568	49366	702135
6569	49372	702111
6570	49378	702087
6571	49385	702064
6572	49391	702038
6573	49397	702013
6574	49404	701987
6575	49410	701961
6576	49416	701936
6577	49422	701909
6578	49428	701882
6579	49434	701856
6580	49441	701828
6581	49447	701803
6582	49453	701776
6583	49459	701748
6584	49465	701723
6585	49471	701696
6586	49478	701671
6587	49484	701649
6588	49490	701624
6589	49497	701599
6590	49503	701573
6591	49509	701545
6592	49515	701518
6593	49521	701490
6594	49527	701465
6595	49534	701438
6596	49540	701410
6597	49546	701385
6598	49552	701359
6599	49558	701332
6600	49565	701308
6601	49571	701281
6602	49577	701258
6603	49584	701237
6604	49591	701223
6605	49598	701204
6606	49604	701177
6607	49610	701151
6608	49616	701127
6609	49622	701098
6610	49628	701072
6611	49634	701044
6612	49641	701017
6613	49647	700991
6614	49653	700965
6615	49659	700940
6616	49665	700913
6617	49671	700886
6618	49678	700858
6619	49684	700838
6620	49690	700813
6621	49697	700787
6622	49703	700760
6623	49709	700734
6624	49715	700708
6625	49721	700681
6626	49727	700655
6627	49734	700629
6628	49740	700607
6629	49746	700581
6630	49753	700556
6631	49759	700532
6632	49765	700505
6633	49771	700481
6634	49778	700458
6635	49784	700435
6636	49790	700410
6637	49797	700385
6638	49803	700359
6639	49809	700333
6640	49815	700309
6641	49821	700281
6642	49828	700263
6643	49835	700242
6644	49841	700217
6645	49847	700191
6646	49853	700164
6647	49860	700142
6648	49922	700902
6649	50010	702024
6650	50098	703147
6651	50222	704776
6652	50233	704812
6653	50239	704794
6654	50246	704769
6655	50252	704746
6656	50259	704726
6657	50265	704701
6658	50272	704676
6659	50278	704653
6660	50287	704662
6661	50294	704644
6662	50300	704620
6663	50306	704594
6664	50312	704568
6665	50319	704543
6666	50325	704518
6667	50331	704494
6668	50338	704471
6669	50344	704446
6670	50354	704475
6671	50361	704453
6672	50367	704430
6673	50374	704407
6674	50380	704384
6675	50387	704361
6676	50393	704340
6677	50400	704321
6678	50406	704299
6679	50413	704277
6680	50419	704254
6681	50426	704230
6682	50432	704206
6683	50439	704185
6684	50445	704162
6685	50452	704139
6686	50458	704117
6687	50464	704091
6688	50470	704066
6689	50477	704043
6690	50484	704023
6691	50490	704005
6692	50498	703992
6693	50504	703971
6694	50511	703950
6695	50517	703926
6696	50523	703897
6697	50529	703871
6698	50536	703846
6699	50542	703819
6700	50548	703793
6701	50554	703768
6702	50561	703744
6703	50567	703718
6704	50573	703691
6705	50579	703664
6706	50585	703637
6707	50592	703612
6708	50598	703593
6709	50605	703568
6710	50611	703543
6711	50617	703518
6712	50624	703496
6713	50630	703467
6714	50636	703440
6715	50642	703415
6716	50648	703388
6717	50654	703363
6718	50661	703338
6719	50667	703313
6720	50673	703288
6721	50679	703261
6722	50686	703236
6723	50692	703211
6724	50699	703192
6725	50705	703168
6726	50711	703140
6727	50717	703114
6728	50724	703089
6729	50730	703064
6730	50736	703037
6731	50742	703011
6732	50748	702985
6733	50755	702961
6734	50761	702935
6735	50767	702908
6736	50773	702882
6737	50779	702854
6738	50786	702829
6739	50792	702803
6740	50798	702779
6741	50805	702758
6742	50811	702735
6743	50817	702708
6744	50824	702686
6745	50830	702660
6746	50836	702635
6747	50843	702610
6748	50849	702585
6749	50855	702564
6750	50862	702538
6751	50868	702512
6752	50874	702483
6753	50880	702456
6754	50886	702432
6755	50893	702409
6756	50899	702385
6757	50905	702360
6758	50912	702337
6759	50918	702320
6760	50925	702294
6761	50931	702268
6762	50937	702243
6763	50943	702218
6764	50950	702195
6765	50956	702169
6766	50962	702146
6767	50968	702118
6768	50975	702094
6769	50981	702068
6770	50987	702043
6771	50993	702017
6772	51000	701991
6773	51006	701969
6774	51012	701944
6775	51019	701919
6776	51025	701894
6777	51031	701869
6778	51037	701844
6779	51044	701818
6780	51050	701795
6781	51056	701771
6782	51063	701752
6783	51069	701728
6784	51076	701704
6785	51082	701678
6786	51088	701654
6787	51094	701629
6788	51101	701606
6789	51107	701585
6790	51113	701557
6791	51120	701531
6792	51126	701505
6793	51132	701481
6794	51138	701455
6795	51145	701431
6796	51151	701405
6797	51157	701382
6798	51164	701360
6799	51170	701335
6800	51176	701311
6801	51183	701287
6802	51191	701296
6803	51198	701272
6804	51204	701250
6805	51211	701230
6806	51217	701205
6807	51304	702292
6808	51393	703387
6809	51481	704481
6810	51791	708613
6811	51802	708652
6812	51808	708633
6813	51815	708609
6814	51822	708589
6815	51828	708566
6816	51835	708543
6817	51841	708519
6818	51848	708498
6819	51854	708475
6820	51860	708449
6821	51867	708428
6822	51873	708405
6823	51880	708383
6824	51886	708356
6825	51892	708330
6826	51899	708305
6827	51905	708277
6828	51911	708251
6829	51917	708226
6830	51924	708200
6831	51930	708175
6832	51936	708148
6833	51942	708118
6834	51948	708093
6835	51955	708066
6836	51961	708037
6837	51967	708012
6838	51973	707987
6839	51979	707959
6840	51986	707932
6841	51992	707906
6842	51998	707880
6843	52004	707853
6844	52010	707826
6845	52017	707799
6846	52023	707779
6847	52030	707755
6848	52036	707729
6849	52042	707704
6850	52048	707675
6851	52054	707648
6852	52060	707620
6853	52067	707593
6854	52073	707572
6855	52079	707546
6856	52086	707519
6857	52092	707490
6858	52098	707464
6859	52104	707440
6860	52111	707414
6861	52117	707387
6862	52123	707365
6863	52130	707347
6864	52136	707321
6865	52143	707297
6866	52149	707269
6867	52155	707244
6868	52161	707220
6869	52168	707192
6870	52174	707168
6871	52180	707141
6872	52186	707117
6873	52193	707089
6874	52199	707063
6875	52205	707037
6876	52211	707011
6877	52218	706986
6878	52224	706968
6879	52231	706942
6880	52237	706915
6881	52243	706887
6882	52249	706862
6883	52256	706837
6884	52262	706811
6885	52268	706787
6886	52275	706764
6887	52281	706738
6888	52287	706710
6889	52293	706682
6890	52299	706656
6891	52305	706629
6892	52311	706602
6893	52318	706577
6894	52324	706554
6895	52331	706530
6896	52337	706501
6897	52343	706478
6898	52349	706451
6899	52355	706426
6900	52362	706400
6901	52368	706377
6902	52375	706354
6903	52381	706329
6904	52387	706304
6905	52393	706279
6906	52400	706251
6907	52406	706228
6908	52412	706203
6909	52418	706176
6910	52425	706151
6911	52431	706129
6912	52437	706103
6913	52444	706082
6914	52450	706057
6915	52457	706031
6916	52463	706005
6917	52469	705981
6918	52476	705958
6919	52482	705933
6920	52488	705906
6921	52494	705878
6922	52500	705851
6923	52506	705825
6924	52513	705799
6925	52519	705773
6926	52525	705751
6927	52532	705726
6928	52538	705698
6929	52544	705672
6930	52550	705645
6931	52556	705621
6932	52563	705595
6933	52569	705571
6934	52575	705547
6935	52582	705523
6936	52588	705496
6937	52594	705470
6938	52600	705443
6939	52606	705416
6940	52612	705388
6941	52618	705360
6942	52625	705333
6943	52631	705312
6944	52637	705286
6945	52644	705259
6946	52650	705233
6947	52656	705208
6948	52662	705181
6949	52669	705159
6950	52675	705135
6951	52681	705108
6952	52687	705081
6953	52694	705057
6954	52700	705032
6955	52706	705007
6956	52712	704982
6957	52719	704956
6958	52725	704931
6959	52732	704912
6960	52738	704886
6961	52744	704859
6962	52750	704833
6963	52756	704806
6964	52762	704780
6965	52769	704757
6966	52775	704733
6967	52783	704735
6968	52846	705462
6969	52935	706534
6970	53022	707599
6971	53121	708801
6972	53176	709434
6973	53183	709407
6974	53189	709382
6975	53195	709358
6976	53202	709332
6977	53208	709303
6978	53214	709277
6979	53220	709249
6980	53226	709224
6981	53232	709198
6982	53239	709170
6983	53245	709141
6984	53251	709114
6985	53257	709086
6986	53263	709057
6987	53269	709028
6988	53275	709001
6989	53281	708974
6990	53287	708947
6991	53293	708918
6992	53300	708891
6993	53306	708863
6994	53312	708839
6995	53318	708814
6996	53325	708789
6997	53331	708763
6998	53337	708736
6999	53343	708709
7000	53349	708681
7001	53355	708651
7002	53362	708626
7003	53368	708598
7004	53374	708572
7005	53380	708543
7006	53386	708516
7007	53392	708489
7008	53398	708461
7009	53404	708434
7010	53414	708451
7011	53420	708424
7012	53426	708399
7013	53432	708370
7014	53439	708343
7015	53445	708316
7016	53451	708288
7017	53457	708260
7018	53463	708231
7019	53469	708203
7020	53475	708175
7021	53481	708148
7022	53487	708121
7023	53493	708093
7024	53499	708065
7025	53506	708037
7026	53512	708010
7027	53518	707983
7028	53524	707958
7029	53530	707930
7030	53536	707901
7031	53542	707874
7032	53548	707846
7033	53555	707819
7034	53561	707792
7035	53567	707764
7036	53573	707734
7037	53579	707705
7038	53585	707676
7039	53591	707650
7040	53597	707624
7041	53603	707595
7042	53609	707568
7043	53615	707540
7044	53621	707512
7045	53628	707484
7046	53634	707456
7047	53640	707429
7048	53646	707400
7049	53652	707374
7050	53658	707348
7051	53664	707319
7052	53670	707292
7053	53676	707262
7054	53682	707233
7055	53689	707209
7056	53695	707181
7057	53701	707154
7058	53707	707128
7059	53713	707101
7060	53719	707075
7061	53725	707047
7062	53732	707021
7063	53738	706996
7064	53744	706968
7065	53750	706941
7066	53756	706911
7067	53763	706892
7068	53769	706865
7069	53775	706836
7070	53781	706808
7071	53787	706782
7072	53793	706755
7073	53799	706728
7074	53806	706702
7075	53812	706675
7076	53818	706646
7077	53824	706620
7078	53830	706595
7079	53836	706568
7080	53842	706541
7081	53848	706513
7082	53854	706486
7083	53861	706460
7084	53867	706437
7085	53873	706411
7086	53880	706386
7087	53886	706360
7088	53892	706334
7089	53898	706309
7090	53904	706281
7091	53910	706255
7092	53917	706227
7093	53923	706201
7094	53929	706175
7095	53935	706147
7096	53941	706120
7097	53947	706094
7098	53953	706066
7099	53959	706039
7100	53966	706015
7101	53972	705988
7102	53978	705960
7103	53984	705937
7104	53991	705910
7105	53997	705883
7106	54003	705856
7107	54009	705828
7108	54015	705800
7109	54021	705771
7110	54027	705744
7111	54034	705725
7112	54040	705697
7113	54046	705672
7114	54052	705646
7115	54058	705619
7116	54064	705593
7117	54071	705567
7118	54077	705539
7119	54083	705513
7120	54089	705487
7121	54095	705460
7122	54101	705433
7123	54107	705406
7124	54113	705380
7125	54120	705354
7126	54126	705327
7127	54132	705300
7128	54138	705276
7129	54145	705253
7130	54151	705229
7131	54157	705204
7132	54163	705177
7133	54252	706225
7134	54340	707264
7135	54428	708306
7136	54762	712541
7137	54773	712578
7138	54780	712554
7139	54786	712532
7140	54793	712510
7141	54799	712486
7142	54805	712460
7143	54812	712434
7144	54818	712408
7145	54824	712383
7146	54830	712357
7147	54837	712330
7148	54843	712306
7149	54849	712280
7150	54856	712253
7151	54862	712227
7152	54868	712201
7153	54874	712174
7154	54880	712146
7155	54886	712118
7156	54893	712090
7157	54899	712062
7158	54905	712033
7159	54911	712004
7160	54921	712028
7161	54928	712011
