iter	Passed	Remaining
650	3756	573285
651	3762	573252
652	3767	573229
653	3773	573207
654	3779	573183
655	3784	573153
656	3790	573126
657	3795	573091
658	3801	573064
659	3807	573028
660	3816	573567
661	3822	573549
662	3827	573532
663	3833	573509
664	3839	573484
665	3844	573449
666	3850	573425
667	3856	573398
668	3861	573371
669	3867	573342
670	3872	573298
671	3878	573251
672	3883	573219
673	3889	573180
674	3895	573146
675	3900	573114
676	3906	573069
677	3911	573042
678	3917	573002
679	3922	572961
680	3928	572936
681	3934	572898
682	3939	572864
683	3945	572825
684	3950	572788
685	3956	572755
686	3961	572726
687	3967	572691
688	3972	572647
689	3978	572615
690	4022	578044
691	4028	578075
692	4034	578089
693	4040	578117
694	4045	578077
695	4051	578117
696	4057	578076
697	4063	578075
698	4069	578107
699	4075	578083
700	4080	578039
701	4086	578012
702	4091	577978
703	4097	577939
704	4103	577909
705	4108	577888
706	4114	577858
707	4120	577829
708	4125	577802
709	4131	577771
710	4137	577749
711	4142	577714
712	4148	577684
713	4154	577659
714	4159	577631
715	4165	577602
716	4171	577571
717	4176	577530
718	4182	577496
719	4187	577466
720	4193	577456
721	4199	577436
722	4204	577396
723	4210	577364
724	4216	577340
725	4221	577313
726	4227	577286
727	4233	577250
728	4238	577227
729	4244	577234
730	4250	577212
731	4256	577179
732	4261	577152
733	4267	577120
734	4273	577096
735	4279	577138
736	4285	577187
737	4291	577166
738	4296	577145
739	4302	577114
740	4308	577093
741	4314	577106
742	4319	577094
743	4325	577059
744	4331	577022
745	4337	577066
746	4342	577038
747	4348	577015
748	4354	576986
749	4359	576945
750	4365	576918
751	4371	576901
752	4377	576930
753	4382	576916
754	4388	576895
755	4394	576872
756	4400	576848
757	4405	576833
758	4411	576807
759	4417	576781
760	4422	576751
761	4428	576720
762	4433	576686
763	4439	576657
764	4445	576626
765	4450	576617
766	4456	576586
767	4462	576580
768	4468	576550
769	4474	576579
770	4479	576546
771	4485	576520
772	4490	576490
773	4496	576467
774	4502	576444
775	4507	576409
776	4513	576389
777	4519	576354
778	4524	576326
779	4530	576302
780	4536	576270
781	4541	576248
782	4547	576221
783	4554	576319
784	4559	576285
785	4565	576266
786	4570	576238
787	4576	576205
788	4582	576189
789	4588	576175
790	4593	576153
791	4599	576128
792	4605	576174
793	4611	576160
794	4617	576139
795	4622	576108
796	4628	576086
797	4633	576059
798	4639	576038
799	4645	576016
800	4650	575988
801	4656	575972
802	4662	575953
803	4668	575948
804	4673	575919
805	4679	575886
806	4685	575877
807	4690	575862
808	4696	575855
809	4702	575824
810	4707	575796
811	4713	575777
812	4720	575848
813	4725	575839
814	4731	575800
815	4736	575772
816	4742	575792
817	4748	575790
818	4754	575794
819	4760	575780
820	4765	575744
821	4771	575729
822	4777	575710
823	4782	575673
824	4788	575656
825	4794	575639
826	4800	575616
827	4805	575591
828	4811	575569
829	4817	575547
830	4822	575522
831	4828	575507
832	4834	575489
833	4839	575471
834	4845	575438
835	4851	575415
836	4856	575391
837	4862	575366
838	4867	575340
839	4873	575315
840	4879	575295
841	4884	575272
842	4890	575249
843	4896	575223
844	4901	575212
845	4907	575186
846	4913	575166
847	4918	575137
848	4924	575111
849	4930	575087
850	4935	575072
851	4941	575067
852	4947	575040
853	4952	575015
854	4958	574994
855	4964	574964
856	4969	574932
857	4975	574899
858	4980	574877
859	4986	574862
860	4992	574842
861	4998	574828
862	5003	574808
863	5009	574798
864	5066	580624
865	5072	580647
866	5078	580642
867	5083	580610
868	5089	580586
869	5095	580549
870	5100	580524
871	5106	580492
872	5112	580466
873	5117	580430
874	5123	580399
875	5128	580369
876	5134	580349
877	5140	580315
878	5145	580287
879	5151	580257
880	5157	580232
881	5162	580206
882	5168	580183
883	5174	580141
884	5179	580111
885	5185	580093
886	5191	580066
887	5196	580026
888	5202	579994
889	5208	579965
890	5213	579932
891	5219	579900
892	5224	579880
893	5230	579839
894	5236	579810
895	5241	579790
896	5247	579762
897	5253	579745
898	5258	579704
899	5264	579670
900	5270	579642
901	5275	579613
902	5281	579586
903	5286	579554
